ticker,symbol,tframe,expiry,datetime,time,open,high,low,close,tick_volume,spread,real_volume
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-10 18:00:00,1631296800,2240.0,2240.0,2218.6,2222.0,5,0,4
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-13 09:00:00,1631523600,2238.6,2238.6,2238.6,2238.6,1,0,1
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-13 12:00:00,1631534400,2215.0,2220.0,2215.0,2220.0,2,0,2
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-13 18:00:00,1631556000,2231.4,2231.4,2231.4,2231.4,1,0,0
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-13 21:00:00,1631566800,2236.0,2236.0,2236.0,2236.0,1,0,1
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-14 00:00:00,1631577600,2241.7,2241.7,2241.7,2241.7,1,0,1
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-14 12:00:00,1631620800,2242.0,2242.0,2210.0,2211.6,13,0,15
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-14 15:00:00,1631631600,2216.1,2218.2,2211.1,2218.2,55,0,18
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-14 18:00:00,1631642400,2216.0,2216.0,2196.0,2200.0,25,0,22
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-14 21:00:00,1631653200,2207.0,2207.0,2207.0,2207.0,1,0,1
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-15 03:00:00,1631674800,2200.0,2200.0,2200.0,2200.0,1,0,1
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-15 12:00:00,1631707200,2203.0,2216.0,2203.0,2216.0,8,0,8
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-15 15:00:00,1631718000,2217.0,2220.0,2215.0,2220.0,31,0,16
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-15 18:00:00,1631728800,2223.0,2228.0,2222.0,2226.5,6,0,10
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-16 00:00:00,1631750400,2225.0,2225.0,2225.0,2225.0,1,0,1
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-16 06:00:00,1631772000,2220.0,2220.0,2220.0,2220.0,2,0,2
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-16 09:00:00,1631782800,2220.0,2220.0,2220.0,2220.0,1,0,1
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-16 12:00:00,1631793600,2219.8,2229.0,2210.0,2210.0,30,0,11
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-16 15:00:00,1631804400,2210.0,2227.0,2210.0,2226.2,10,0,14
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-16 18:00:00,1631815200,2228.8,2235.0,2224.2,2224.2,21,0,13
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-17 06:00:00,1631858400,2225.6,2225.6,2225.6,2225.6,1,0,1
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-17 09:00:00,1631869200,2223.0,2223.0,2219.7,2221.0,3,0,3
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-17 12:00:00,1631880000,2228.8,2230.0,2219.0,2219.0,29,0,15
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-17 15:00:00,1631890800,2223.0,2229.9,2210.0,2213.5,16,0,24
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-17 18:00:00,1631901600,2217.7,2226.8,2217.7,2221.7,20,0,12
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-19 21:00:00,1632085200,2219.9,2220.9,2219.9,2220.4,6,21,6
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-20 00:00:00,1632096000,2223.7,2223.7,2201.0,2201.0,9,1,9
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-20 03:00:00,1632106800,2200.0,2202.6,2199.6,2200.0,12,1,13
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-20 06:00:00,1632117600,2196.0,2199.1,2190.0,2199.1,3,6,5
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-20 09:00:00,1632128400,2188.0,2188.0,2175.9,2175.9,10,1,14
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-20 12:00:00,1632139200,2176.7,2190.0,2166.0,2172.6,41,1,50
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-20 15:00:00,1632150000,2173.5,2183.0,2150.5,2165.0,47,1,53
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-20 18:00:00,1632160800,2157.0,2176.9,2146.0,2166.0,30,1,35
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-20 21:00:00,1632171600,2174.4,2176.1,2168.3,2176.1,7,1,8
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-21 00:00:00,1632182400,2181.2,2186.7,2179.0,2186.7,11,6,11
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-21 03:00:00,1632193200,2189.0,2189.9,2189.0,2189.9,2,6,2
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-21 06:00:00,1632204000,2192.1,2202.1,2192.1,2201.1,9,6,10
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-21 09:00:00,1632214800,2201.4,2201.4,2199.4,2199.4,2,2,2
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-21 12:00:00,1632225600,2192.7,2192.7,2161.6,2164.1,29,1,40
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-21 15:00:00,1632236400,2173.0,2185.0,2171.7,2176.8,23,6,25
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-21 18:00:00,1632247200,2178.0,2189.0,2170.9,2170.9,12,5,12
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-21 21:00:00,1632258000,2170.7,2170.7,2170.7,2170.7,1,25,1
M2K,M2KH22,H3,2022-03-18 23:59:00,2021-09-22 00:00:00,1632268800,2166.0,2187.4,2166.0,2178.0,19,1,20
